date,Date.1,Min_F,Avg_F,Max_F,Avg1.5m_DP,Avg1.5m_RH,Avg1.5m_LWu,AvgDir,Avg_Speedmph,2m_MaxGustmph,2_in_F,Min_F.1,Avg_F.1,TotPrecin,TotalSolarRad,EToin,ETrin
2020/09/14,14,55.5,63.1,74.1,48.9,61.4,0,W,2.4,5.3,,71.5,72.8,0,8.57,0.09,0.12
2020/09/15,15,53.2,63.2,74.8,49.3,61.8,0,NW,2.7,5.3,,71,72.4,0,8.4,0.09,0.12
2020/09/16,16,51.7,64,80.5,48.2,59.3,0,W,2.8,5.3,,69.8,71.8,0,11.27,0.11,0.15
2020/09/17,17,50.7,63,79.2,48.4,61.3,0,W,2.8,7.1,,69.6,71.6,0,12.27,0.11,0.15
2020/09/18,18,52.9,62.5,75.7,49.9,64.4,0.01,W,3.4,15.7,,69.5,71.2,0,8.98,0.1,0.14
2020/09/19,19,50.6,61.4,73.7,47.7,63.5,0.02,NW,4.9,18.9,,68.8,70.5,0,11.72,0.12,0.17
2020/09/20,20,47.4,60.5,74.8,46,61.8,0.04,SW,3.4,11.4,,68.1,70.5,0,17.4,0.12,0.16
2020/09/21,21,47.6,60.6,74,45.9,61.2,0.01,NW,2.5,7.4,,68.3,70.5,0,12.77,0.1,0.13
2020/09/22,22,50.8,64.1,76.3,46.4,55.1,0,SW,3.4,15.7,,68.8,71.1,0,16.92,0.12,0.17
2020/09/23,23,55.4,61.5,70.6,50.2,67,0.09,SW,4.6,17.8,,69.8,70.7,0.07,5.86,0.09,0.13
2020/09/24,24,47.4,58.2,69.6,45.5,65.7,0.18,NW,3.8,18.2,,66.7,68.4,0,14.38,0.1,0.14
2020/09/25,25,46.8,57.2,70.3,43.5,62.7,0.04,W,6.5,27.1,,65.7,67.2,0,13.09,0.13,0.18
2020/09/26,26,45.4,55.4,65.3,40.3,58,0,NW,4.1,20.3,,64.6,66.3,0,10.87,0.09,0.13
2020/09/27,27,42.5,55.4,67.9,39.6,58,0.01,S,3.2,11,,63.8,66.1,0,16.75,0.1,0.13
2020/09/28,28,40.5,56.4,74,40.6,59.7,0.02,NW,3,7.8,,63.6,66.2,0,16.77,0.11,0.15
2020/09/29,29,42.2,56,75,42.2,62.9,0.02,W,3.3,7.4,,64,66.6,0,10.57,0.1,0.14
2020/09/30,30,46.9,61.1,78.2,46.3,60.8,0,W,3.1,6,,64.8,67,0,13.08,0.11,0.15
2020/10/01,1,47.1,60.9,78.5,47.5,64.4,0.02,NW,3.2,7.4,,64.8,67,0,13.83,0.11,0.15
2020/10/02,2,47.4,62,79,47.4,61.9,0.01,W,3.1,7.8,,65,67.3,0,14.55,0.11,0.15
2020/10/03,3,45.9,61.8,78.6,47.3,62.2,0.03,W,3.3,8.2,,65.2,67.5,0,15.15,0.11,0.15
2020/10/04,4,45.4,63.5,80.6,40.3,46.2,0,W,3.5,15.7,,64.8,67.3,0,15.58,0.12,0.18
2020/10/05,5,44.5,61.3,78.8,41.3,51.8,0,SW,3.2,8.5,,64.7,67.2,0,15.15,0.11,0.16
2020/10/06,6,49.4,65,84.3,46.8,54.8,0,W,3.2,7.8,,65.2,67.6,0,14.82,0.12,0.17
2020/10/07,7,49.8,63.9,79.9,47.7,58.1,0,W,3.1,7.4,,65.8,68.1,0,13.86,0.1,0.15
2020/10/08,8,52.9,62.5,75.9,47.3,59.4,0,SW,3.4,16,,65.8,67.1,0,10.13,0.1,0.14
2020/10/09,9,45.3,61,74.4,43.8,55.7,0.01,SW,3.5,10.7,,64.4,66.6,0,14.04,0.1,0.14
2020/10/10,10,44.7,56.1,64.2,39.3,54.2,0.02,W,5.6,27.1,,65.2,66.6,0.01,10.79,0.09,0.14
2020/10/11,11,37.6,48.9,59.3,40.3,73.2,0.1,S,3.7,19.2,,61.2,62.8,0.02,9.01,0.06,0.08
2020/10/12,12,42,54.4,63.9,31.4,45.6,0.04,NW,5.8,22.8,,60.3,61.6,0,12.9,0.11,0.17
2020/10/13,13,42.7,49.5,64.1,38.7,68.9,0.24,W,5.2,28.9,,59.2,60.2,0.22,10.48,0.09,0.13
2020/10/14,14,42.2,52.1,59.1,33.9,50.5,0,NW,8.5,25,,56.7,58.2,0,13.23,0.11,0.17
2020/10/15,15,36.3,47,59.6,33.2,61.7,0.01,SW,3.2,11,,55.1,57.2,0,13.49,0.07,0.1
2020/10/16,16,38.5,54.1,70.1,40.9,62.7,0,W,6.7,28.9,,55.3,57.2,0,9.95,0.11,0.17
2020/10/17,17,46.5,57.8,67.3,34.3,42.3,0,NW,5.4,21.8,,57.5,59.1,0,11.25,0.11,0.17
2020/10/18,18,42.7,55.2,67.6,40.6,59.5,0,NW,6.1,26.4,,57.9,58.9,0,5.53,0.1,0.15
2020/10/19,19,41.9,54.9,67.1,37.6,54.2,0,NW,6.3,25,,56.7,58.5,0,10.86,0.1,0.16
2020/10/20,20,39.5,50,60.7,36.2,60.7,0,W,3.4,14.6,,56.9,58.5,0,11.41,0.06,0.09
2020/10/21,21,35.5,44.7,55.4,29.5,57.1,0.01,NW,5.4,26,,55.3,57,0,12.29,0.07,0.11
2020/10/22,22,28.1,38.8,50.4,24.3,58.6,0,SW,3,15,,53,54.8,0,11.76,0.05,0.07
2020/10/23,23,27.3,36.1,45.8,25.4,66.6,0.02,N,3.3,13.5,,51.1,52.6,0,5.78,0.04,0.06
2020/10/24,24,31,35.5,37.4,27,72,0.11,N,3.7,12.4,,50.2,51.5,0.02,1.43,0.02,0.03
2020/10/25,25,21.8,29.9,36.5,14.6,54.8,0,NE,3.6,12.8,,47.8,48.9,0,11.33,0.04,0.06
2020/10/26,26,22.1,31.1,42.2,16.1,57.9,0,SW,2.7,9.2,,46.1,47.6,0,10.03,0.04,0.06
2020/10/27,27,24.3,35.9,53.1,22.1,60.7,0,W,2.7,8.9,,45.5,47.4,0,11.3,0.05,0.07
2020/10/28,28,31.2,42.2,57.9,31.2,66.7,0,W,2.6,6.4,,46.7,48.4,0,7.19,0.05,0.07
2020/10/29,29,34.7,47.3,64.7,35,65.8,0.04,W,3.1,7.8,,47.6,49.6,0,10.78,0.06,0.09
2020/10/30,30,36.8,48.2,60.7,30.8,54.2,0.01,NW,7,33.6,,49,50.5,0,9.24,0.09,0.15
2020/10/31,31,31.2,41.8,55.8,25.8,55,0,W,3.4,9.2,,47.9,49.7,0,9.98,0.05,0.09
2020/11/01,1,28.8,41.5,57.4,28.3,62.5,0,W,3.1,7.4,,47.3,49.2,0,10.25,0.05,0.08
2020/11/02,2,28.8,40.3,56.3,29.9,69.3,0.02,W,3,7.8,,47.1,48.9,0,10.08,0.04,0.07
2020/11/03,3,30.5,38.6,49.3,32.5,79.3,0.06,W,2.3,6,,46.9,48,0,3.97,0.03,0.04
2020/11/04,4,40,55.2,69.3,42.8,65.7,0.03,SW,4.8,22.1,,47.9,49.5,0,6.64,0.07,0.11
2020/11/05,5,44,55.3,65.2,41.9,62.4,0.08,W,4.7,21,,52,52.4,0.01,2.2,0.06,0.1
2020/11/06,6,39,45.3,51.8,33,63.9,0.11,NW,3.3,11,,50.6,51.1,0.05,3.68,0.04,0.07
2020/11/07,7,28,37.4,47.5,24.6,61.9,0.01,NW,4.9,20.3,,47,48.4,0,7.96,0.05,0.07
2020/11/08,8,27.4,36.7,44,19.5,51.7,0,N,4.8,16.4,,46.1,46.9,0,4.29,0.05,0.08
2020/11/09,9,21.8,30.6,37.8,19.8,65.9,0,W,2.4,6.7,,43.2,44.6,0,5.76,0.02,0.03
2020/11/10,10,25.8,35.7,49.6,26.2,71,0.02,NW,3.7,16.4,,42.9,44.5,0.03,7.69,0.04,0.06
2020/11/11,11,26.5,34.2,43.9,26.4,74.4,0.1,SW,3.1,8.5,,43.1,44.4,0,9.16,0.02,0.04
2020/11/12,12,24.1,30.4,37.6,23.4,76.7,0.01,W,2.5,6.4,,41.4,42.5,0,5.29,0.02,0.03
2020/11/13,13,29.2,38.8,50.3,30.5,73.5,0.2,W,6.2,30.3,,42.2,43,0.07,6.97,0.04,0.07
2020/11/14,14,29.2,38.1,46.3,30.1,75.2,0.18,S,4.5,23.2,,41.5,42.5,0.53,5.01,0.03,0.05
2020/11/15,15,32.1,38.4,50.6,33.9,85,0.39,W,3.1,12.1,,42.3,43.4,0,7.56,0.03,0.04
2020/11/16,16,36.3,39.3,41.1,37.5,93.5,0.57,W,1.5,5.7,,43,43.6,0.27,1.7,0.01,0.01
2020/11/17,17,38.9,43.1,48.4,39.2,87.2,0.84,S,2.9,15.3,,44.3,44.9,0,4.03,0.02,0.03
2020/11/18,18,33.4,41.2,50.9,33.6,75.4,0.29,SW,3.7,17.5,,43.2,44.4,0.1,5.86,0.03,0.05
2020/11/19,19,31.2,38.4,50.2,29.7,73.4,0.08,W,3.3,12.1,,41.9,43.1,0,6.94,0.03,0.05
2020/11/20,20,25.5,33.8,44.1,29,84,0.32,W,2.6,5.7,,40.3,41.5,0,7.47,0.02,0.02
2020/11/21,21,26.4,33.9,46,28.6,82.2,0.38,W,2.9,6.7,,39.5,40.5,0,7.64,0.02,0.03
2020/11/22,22,27.9,32.9,39.1,29,86.7,0.33,W,2.1,6,,38.8,39.7,0,4.74,0.01,0.02
2020/11/23,23,30,33.4,37.2,31.2,91.5,0.5,W,2,6.4,,40,40.4,0,3.26,0.01,0.01
2020/11/24,24,28.2,30.9,32.8,30.2,98.4,0.76,W,2.4,7.4,,39.8,40.2,0,1.64,0.01,0.01
2020/11/25,25,32,38.1,46,27.2,65.5,0.32,W,4.3,20.7,,39.1,39.9,0,4.58,0.04,0.06
2020/11/26,26,28.2,34.8,45.9,28,77.1,0.03,W,2.7,8.2,,38.2,39.2,0,5.6,0.02,0.03
2020/11/27,27,26,33,42.4,27.3,81.2,0.13,W,2.8,7.1,,37.9,38.8,0,6.98,0.01,0.02
2020/11/28,28,27.9,36,49.7,29.4,78.7,0.24,W,2.7,8.5,,37.6,38.5,0,6.82,0.02,0.04
2020/11/29,29,29.8,35.3,44,30.5,83.3,0.16,W,2.3,6.4,,38.3,39.1,0,5.79,0.01,0.02
2020/11/30,30,27.1,36.6,47.5,26.8,71.8,0.33,W,5.4,27.8,,37.8,38.6,0.03,5.31,0.04,0.06
2020/12/01,1,28.8,34.8,44.2,22.5,61.7,0,W,3,10.7,,37.3,38,0,6.82,0.02,0.04
2020/12/02,2,25.6,32.5,42.6,22.3,67.7,0,NW,3.7,12.1,,36.5,37.1,0,6.74,0.02,0.04
2020/12/03,3,23.7,31.7,40.5,23.6,73.4,0.01,W,2.3,8.9,,35.9,36.3,0,5.58,0.01,0.02
2020/12/04,4,23.8,30.6,40.4,24.7,81.3,0.11,W,2.5,6,,35.8,36.1,0,6.69,0.01,0.02
2020/12/05,5,22.4,25.1,31.2,21.8,91.2,0.19,W,2.5,7.1,,35.2,35.5,0,5.79,0.01,0.01
2020/12/06,6,21.9,25.4,28.8,23.2,95.3,0.33,E,1.8,6.7,,35,35.1,0,3.43,0.01,0.01
2020/12/07,7,25.3,26.9,28.2,25.1,96.3,0.48,SW,1.4,4.9,,35,35,0,1.52,0.01,0.01
2020/12/08,8,26.9,29.2,35.1,27.4,95.4,0.54,E,1.7,6.4,,35.1,35.2,0,4.36,0.01,0.01
2020/12/09,9,23.7,35.6,52.4,27.8,77.2,0.37,W,3.8,19.6,,35.5,36,0,6.24,0.03,0.05
2020/12/10,10,26.7,30.9,34.6,26.3,83.9,0.04,W,2.5,7.8,,35.4,35.7,0,2.17,0.01,0.02
2020/12/11,11,27,31.2,35.7,28.5,90.7,0.26,W,2.1,6.7,,35.4,35.7,0,3.38,0.01,0.01
2020/12/12,12,22.6,30.9,36.3,24.8,79.3,0.18,SE,2.5,7.1,,35.3,35.6,0,6.09,0.01,0.01
2020/12/13,13,28.7,30.6,32.3,27.6,89.6,0.41,W,1.6,4.9,,35.6,35.8,0.04,2.58,0.01,0.01
2020/12/14,14,26.5,29.2,30.6,27.3,94.3,0.63,NW,1.8,7.1,,35.5,35.7,0,1.98,0.01,0.01
2020/12/15,15,29.7,31.9,40.3,30.3,94.8,0.75,W,2,8.5,,35.8,36.2,0.02,2.36,0.01,0.02
2020/12/16,16,30.3,33.7,38.9,30.9,89.9,0.73,W,2.2,7.1,,35.6,35.9,0.27,1.25,0.01,0.01
2020/12/17,17,29.8,38.1,49.1,30.9,78.4,0.66,NW,4.4,20.7,,35.7,36.4,0,5.59,0.03,0.05
2020/12/18,18,32,36.9,41.7,30.6,77.8,0.08,W,2.5,12.8,,36.3,36.8,0,2.32,0.02,0.03
2020/12/19,19,34.8,43.4,50,32.7,67.1,0.04,S,4.3,19.2,,36.5,37.1,0,2,0.04,0.06
2020/12/20,20,37.8,46.8,51.4,33.5,60.6,0.02,W,3.7,27.5,,38.3,39.1,0,1.5,0.04,0.06
2020/12/21,21,37.7,43.4,53.9,37.9,82.6,0.54,SW,5.1,27.8,,39.8,40.4,0.08,2.67,0.04,0.06
2020/12/22,22,27.1,38.2,44.8,21.8,52.4,0,NW,6.4,31.1,,38.6,39.7,0,6.25,0.04,0.08
2020/12/23,23,22.8,28.2,36.1,18.8,70.2,0,W,2.5,6.7,,36.1,36.9,0,6.1,0.01,0.02
2020/12/24,24,21.9,27.2,34.5,19.6,75.8,0.01,W,2.7,6,,35,35.4,0,6.33,0.01,0.02
2020/12/25,25,25.6,28.1,32.4,23.2,84.6,0.05,W,1.8,6,,34.6,34.7,0,1.34,0.01,0.02
2020/12/26,26,23.5,27.4,31,25.3,94.4,0.38,SW,1.7,7.1,,34.6,34.6,0.13,2.1,0.01,0.01
2020/12/27,27,19.4,27.4,33,24.9,92.8,0.48,W,2,6.4,,34.6,34.7,0.12,4.64,0,0.01
2020/12/28,28,31,32.9,35.8,27.6,81.2,0.33,W,2.2,7.1,,34.7,34.8,0,2.74,0.01,0.02
2020/12/29,29,28.7,30.1,31.7,25,82.5,0.04,S,1.7,6,,34.8,34.9,0,1.33,0.01,0.01
2020/12/30,30,27.8,29,30.7,26.9,94,0.44,SE,1.5,4.9,,35,35.1,0.05,2.52,0.01,0.01
2020/12/31,31,29.2,33,40.1,30.9,92.9,0.6,W,2.4,6.4,,35.1,35.3,0,4.64,0.01,0.01
2021/01/01,1,32,34.9,40.2,33.1,93,0.6,W,1.9,11,,35.3,35.5,0.01,2.92,0.01,0.02
2021/01/02,2,30.1,39.2,45.9,34.4,83.6,0.49,S,5.3,18.5,,35.2,35.7,0.01,2.34,0.02,0.03
2021/01/03,3,37.2,43.1,51.1,31.2,63.7,0.02,SW,4.7,19.6,,36.7,37.5,0,6.54,0.04,0.07
2021/01/04,4,35,37.9,43,35.9,92.7,0.72,W,2.2,10.3,,37.6,38,0.44,2.61,0.01,0.02
2021/01/05,5,29.2,33.7,38,30.3,87.6,0.77,W,2.5,8.2,,36,36.6,0,1.68,0.01,0.02
2021/01/06,6,32.9,39.4,44.7,33.7,80.3,0.27,W,2.9,16.4,,35.8,36.7,0.01,2.82,0.02,0.03
2021/01/07,7,30.2,36.4,40.8,32.7,86.5,0.39,W,2.3,6,,36.4,37.2,0,4.51,0.01,0.01
2021/01/08,8,30.8,37.2,40,34.6,90.3,0.39,NW,2.4,8.9,,37.8,38.2,0.11,2.58,0.01,0.01
2021/01/09,9,30.1,32.4,34.2,31.5,96.7,0.74,W,2.1,6.4,,36.8,37.3,0,1.35,0,0.01
2021/01/10,10,33.3,35.8,38.5,33.3,90.8,0.72,W,1.3,3.9,,37.2,37.6,0,1.79,0.01,0.01
2021/01/11,11,32.5,35.6,37,34.7,96.4,0.81,SW,1.7,5.3,,38.2,38.4,0.19,0.87,0,0
2021/01/12,12,32.4,37.3,42.2,35.8,94.4,0.93,W,2,7.4,,37.5,38.3,0.3,3.47,0.01,0.01
2021/01/13,13,32.4,42.1,51.5,28.4,59.8,0.44,W,8.1,30.3,,38.8,39.4,0.04,7.42,0.06,0.1
2021/01/14,14,29.4,35.9,44.7,27.2,71.3,0.01,W,2.3,6.7,,37.1,38.1,0,6.75,0.02,0.03
2021/01/15,15,29.6,35.5,44.9,29.3,78.6,0.06,W,2.6,10.3,,36.7,37.5,0,5.57,0.02,0.03
2021/01/16,16,27.5,34.5,41.9,29.6,83.3,0.18,NW,2.2,7.4,,36.2,37,0,6.53,0.01,0.02
2021/01/17,17,30.8,37.4,49.8,32.1,82.5,0.46,NW,2.9,17.8,,36.7,37.4,0,5.47,0.02,0.04
2021/01/18,18,30.7,38.5,48.6,26.3,62.1,0,W,3.2,18.5,,36.1,36.9,0,7.62,0.03,0.05
2021/01/19,19,29.6,34.2,41.3,24,66.6,0,W,3.1,9.2,,35.7,36.2,0,6.76,0.02,0.04
2021/01/20,20,27.6,31.8,38.2,26.2,80.7,0.03,W,1.9,6.4,,35.3,35.6,0,4.21,0.02,0.02
2021/01/21,21,31.3,32.9,34.9,30.2,90,0.41,NW,1.8,5.3,,35.3,35.5,0.09,2.03,0.01,0.01
2021/01/22,22,25,32.7,38.7,21.5,64.8,0.04,NW,2.9,11.7,,35.3,35.7,0,6.82,0.02,0.03
2021/01/23,23,21.5,27.7,36.4,19.9,75.1,0.02,SW,2.6,7.1,,34.5,35,0,8.24,0.02,0.03
2021/01/24,24,24.2,27.5,29.4,24.1,89.8,0.19,SW,1.1,5.3,,34.3,34.3,0,2.67,0.01,0.01
2021/01/25,25,27.3,28.7,31,25.6,90.5,0.55,E,1.6,6,,34.2,34.3,0.09,3.51,0.01,0.02
2021/01/26,26,27.4,28.6,30.7,25.3,89.5,0.62,E,2.7,9.6,,34.3,34.3,0,1.25,0.01,0.01
2021/01/27,27,28.8,31.3,35.4,28.7,91.4,0.59,W,2.2,7.1,,34.3,34.4,0.47,2.97,0.02,0.02
2021/01/28,28,29.6,34.4,41.9,31.1,88.6,0.54,W,1.8,4.9,,34.4,34.4,0.09,6.3,0.02,0.02
2021/01/29,29,25.6,32.2,39.5,27.3,83.6,0.36,W,2.8,6,,34.5,34.5,0,7.18,0.02,0.03
2021/01/30,30,28.9,34.5,40.2,31.4,89.1,0.48,W,2.5,8.9,,34.6,34.6,0.03,5.76,0.02,0.02
2021/01/31,31,33.6,37.6,42.2,35.5,92.1,0.78,W,2.5,7.4,,34.4,34.6,0.08,4.56,0.02,0.02
2021/02/01,1,35.3,40.3,46.4,36.7,87.2,0.63,W,2.6,7.1,,34.5,35.5,0,3.63,0.02,0.03
2021/02/02,2,35.7,41.3,47.5,31.1,67.4,0.08,SW,5.3,22.5,,36,36.9,0,8,0.04,0.07
2021/02/03,3,32.3,38.1,45.7,29.7,72.1,0.03,W,3.2,13.2,,35.9,37.1,0,8.53,0.03,0.05
2021/02/04,4,32,39.5,50.4,28.9,66.1,0,SW,3.6,18.2,,36.1,37.2,0,7.87,0.04,0.06
2021/02/05,5,38.8,48.3,57.2,29.5,48.5,0,NW,8.8,33.9,,37.4,38.5,0,10.12,0.1,0.16
2021/02/06,6,32.5,46.4,54.3,25.7,45,0,NW,10.8,42.9,,37.4,38.8,0,9.18,0.1,0.16
2021/02/07,7,37,41.9,45.9,19.9,41.3,0,NW,8.4,27.5,,37.3,38.4,0,9.93,0.08,0.14
2021/02/08,8,28.2,35.9,41.4,18.7,50.1,0,NW,4.6,19.6,,36.3,37.3,0,7.8,0.05,0.07
2021/02/09,9,21.3,27.7,33.8,13.7,57.3,0,NE,3.2,8.5,,35.9,36.7,0,7.91,0.03,0.05
2021/02/10,10,18.4,26.2,35.1,13.8,62.5,0,SE,3.1,11,,34.6,35.1,0,10.83,0.03,0.04
2021/02/11,11,15.5,19.2,26.1,9.6,72.3,0,N,4.3,13.2,,34.2,34.4,0,4.03,0.03,0.04
2021/02/12,12,13.1,14.1,16.4,9.1,88.1,0.02,N,3.5,9.6,,34,34.1,0,3.55,0.01,0.02
2021/02/13,13,13.1,16.7,22.1,12.3,89.9,0.04,NW,2.8,6.7,,34,34,0.03,1.73,0.01,0.02
2021/02/14,14,15.9,19,24.7,13.7,85.5,0.13,SW,2.1,6.4,,34,34,0.08,4.42,0.02,0.02
2021/02/15,15,16.2,20.4,25.2,14.6,83.5,0.24,SW,2.4,6.7,,34.1,34.1,0.21,10.09,0.02,0.02
2021/02/16,16,15.4,26,41.8,17.7,74.2,0.3,SW,3.1,14.6,,34.2,34.3,0.22,12.08,0.04,0.05
2021/02/17,17,24.1,31.9,42.5,22.5,70.3,0.06,SW,3.3,15,,34.3,34.4,0,12.59,0.04,0.06
2021/02/18,18,24,27.6,31.8,22.8,84.7,0.07,W,1.9,5.3,,34.5,34.5,0.01,5.29,0.02,0.02
2021/02/19,19,22.3,27.4,33,23.4,87.8,0.21,W,2.7,7.8,,34.5,34.6,0.02,8.61,0.02,0.03
2021/02/20,20,20.4,33,45.6,22.4,69.8,0.09,W,4,17.8,,34.5,34.6,0,13.23,0.05,0.07
2021/02/21,21,32.5,41.7,46.4,30.3,64.2,0,W,7.4,26.8,,34,34.4,0,5.93,0.05,0.08
2021/02/22,22,40.3,47.9,56.6,32.5,55.7,0,W,6.8,30.7,,34.1,36.3,0,14.66,0.09,0.14
2021/02/23,23,32,39.5,45.9,23.8,53.8,0,W,7.3,27.8,,36.3,37.7,0,13.58,0.07,0.11
2021/02/24,24,29.9,37,45.6,19.2,49.6,0,SW,4.3,17.8,,35.7,37,0,13.41,0.06,0.09
2021/02/25,25,30.2,39.5,49.8,23.7,54.8,0,W,7.1,31.1,,36,37.5,0,14.14,0.08,0.12
2021/02/26,26,33.7,39.7,45.1,24.6,56.5,0.05,NW,8.6,25.7,,37.1,38.1,0,12.35,0.08,0.12
2021/02/27,27,30.9,38.4,46.4,21,51.6,0,NW,6.2,20,,36.3,37.7,0,13.36,0.08,0.11
2021/02/28,28,32,42.5,55.9,28.6,59.2,0,S,2.7,9.6,,36.8,38.9,0,14.2,0.06,0.09
2021/03/01,1,32.9,43,54.1,32.9,68.7,0.01,W,3,10.7,,38.8,40.8,0,13.36,0.06,0.08
2021/03/02,2,33.6,43.7,57.3,30.2,61.2,0,SW,3.4,13.2,,39.6,41.4,0,11.04,0.07,0.1
2021/03/03,3,27.6,41.2,56.1,29,64.4,0.03,W,3.2,9.6,,38.8,41.2,0,14.54,0.07,0.09
2021/03/04,4,31,43.7,57.8,31.3,64.2,0.03,SW,3.4,11.4,,39.4,41.6,0,11.33,0.07,0.09
2021/03/05,5,33.8,44.8,58.1,31.4,61.5,0.02,W,5.1,21.4,,40.3,42.1,0,8.74,0.08,0.12
2021/03/06,6,32.6,42.4,51.4,26.8,57.5,0.01,W,3.9,17.5,,41.5,43,0,11.81,0.07,0.1
2021/03/07,7,30.2,39.6,49.1,22.9,53.9,0,SW,5.5,23.5,,40.1,42,0,16.13,0.08,0.12
2021/03/08,8,25.4,37.2,46.9,21.1,54.3,0,NW,3.8,11.7,,39.1,41.1,0,11.34,0.06,0.09
2021/03/09,9,26,37.2,48.5,25.2,63.5,0,SW,3.3,12.4,,38.9,41,0,11.9,0.06,0.08
2021/03/10,10,26.9,38.1,49.7,26.3,63.7,0.01,W,3.2,10.3,,39.1,40.7,0,8.06,0.05,0.07
2021/03/11,11,28.1,41.8,54.5,26.5,58.1,0.05,S,3,11,,39.1,41.5,0,16.61,0.07,0.1
2021/03/12,12,28.1,42.5,55.8,21,44.3,0,SW,3.5,16.4,,39.8,42.4,0,16.94,0.09,0.12
2021/03/13,13,28.4,43.4,57.4,25.3,52,0,SW,3.4,11,,40.6,43.1,0,15.45,0.08,0.12
2021/03/14,14,30.6,42.5,51.1,29.1,60.1,0.03,NW,3.4,16,,41.4,43.1,0,7.31,0.06,0.08
2021/03/15,15,35,42.4,49.8,20.8,42.8,0,NW,5.3,20.7,,42.1,43.8,0,12.41,0.09,0.13
2021/03/16,16,30.4,42.6,54.7,25.7,52.8,0,S,2.9,9.6,,42.4,44.6,0,17.08,0.08,0.11
2021/03/17,17,29.6,42.6,55.3,28.9,60.5,0,W,3.3,10.3,,42.4,44.8,0,16.01,0.08,0.1
2021/03/18,18,34.1,46.8,59.2,32.5,59.1,0.01,SW,4.4,18.2,,43.4,45.5,0.01,12.91,0.09,0.12
2021/03/19,19,35.2,45.8,53.7,28.2,50.5,0,SW,6.4,19.6,,44.2,46.1,0,15.61,0.1,0.14
2021/03/20,20,37.2,44.8,54,26.7,50.2,0,NW,7.1,25.3,,44,45.8,0,15.53,0.11,0.16
2021/03/21,21,36.8,42.8,48.5,22.9,45.4,0,NW,5.6,23.5,,44.5,45.8,0,9.23,0.09,0.13
2021/03/22,22,31.8,42,52,24.4,52.6,0,NW,6.8,25.3,,43.8,45.8,0,19.98,0.11,0.15
2021/03/23,23,30.4,44.5,56.8,18.7,37.2,0,SW,3.8,12.4,,43.4,46,0,19.22,0.11,0.15
2021/03/24,24,38.7,45.7,53.3,29.1,52.2,0,SW,5.7,21.4,,45.5,47.1,0,14.49,0.1,0.14
2021/03/25,25,41.5,48.4,55.6,25.5,41.3,0,NW,7.9,19.2,,46.4,48,0,14.24,0.13,0.2
2021/03/26,26,36.4,49.7,61.9,27,42.3,0,W,4.4,15,,45.6,48.3,0,19.65,0.12,0.17
2021/03/27,27,33.9,49.5,62.6,32.1,53.2,0,SW,3.8,15.7,,46.7,49.4,0,18.99,0.11,0.15
2021/03/28,28,34.4,45.7,62.3,28.1,52.5,0,W,9.5,33.9,,48,50,0,18.46,0.16,0.23
2021/03/29,29,30.5,39.8,48.2,20.1,47,0,NW,7.6,23.2,,45.7,47.9,0,21.28,0.11,0.16
2021/03/30,30,28.8,41.2,54.2,19.2,43.4,0,SW,3.5,12.1,,44.8,47.5,0,20.57,0.1,0.14
2021/03/31,31,30,44.9,59.4,24.9,47.6,0,S,3.7,15.7,,45.5,48.3,0,20.16,0.11,0.15
2021/04/01,1,33.4,49.7,70.2,26.3,45,0,W,4.4,21.4,,46.6,49.5,0,18.66,0.15,0.21
2021/04/02,2,33.2,50.4,65.6,28.3,46.3,0,SW,3.4,12.8,,48.3,50.9,0,18.29,0.12,0.16
2021/04/03,3,39.2,52.6,65.2,29.7,43.8,0,S,3.4,11.4,,49.7,52,0,17.16,0.12,0.16
2021/04/04,4,39.3,48.4,57,28.8,48.6,0,NW,6.3,25,,51,52.3,0,12.15,0.11,0.17
2021/04/05,5,31.8,48.1,59.9,18.2,31.4,0,NW,5.4,20,,48.4,51.1,0,22.13,0.15,0.21
2021/04/06,6,33,49.4,64.6,23.2,37.4,0,SW,3.9,11,,48.9,51.8,0,21.89,0.14,0.19
2021/04/07,7,36.5,45.6,54.8,27.6,49.7,0,W,4,22.1,,50.1,51.4,0,8.06,0.08,0.12
2021/04/08,8,32.2,43.1,51.7,21.8,45.2,0.01,W,7.5,25,,48.2,50.4,0,23.03,0.13,0.18
2021/04/09,9,30.3,44.6,60.4,23.3,45.7,0,NW,4.7,20,,47.7,50.5,0,20.8,0.13,0.18
2021/04/10,10,35.3,42.4,48.6,21.3,44.1,0,NW,9.5,31.8,,50,51.7,0,20.61,0.13,0.19
2021/04/11,11,28.3,40.3,52.7,15.3,40.3,0,S,3.4,15,,47.6,50.5,0,23.44,0.12,0.15
2021/04/12,12,30.8,44.5,55.6,15.5,34.7,0,NE,5,24.3,,48,50.9,0,23,0.14,0.19
2021/04/13,13,38.9,48.2,57.1,15.1,27.3,0,NE,8.3,27.8,,49.4,51.6,0,23.08,0.18,0.26
2021/04/14,14,36.8,53.7,66.1,19.1,26.2,0,NE,6.9,24.6,,49.4,52.2,0,23.79,0.19,0.28
2021/04/15,15,43.9,57.8,69.7,27,31.9,0,NE,5.8,19.6,,51.7,54.6,0,23.89,0.19,0.27
2021/04/16,16,36.9,56.7,70.9,25.7,34.1,0,N,4.9,24.6,,53,56,0,24.12,0.18,0.25
2021/04/17,17,38.3,58.5,75.2,25.9,32.1,0,W,3.6,11,,53.9,57.3,0,24.38,0.18,0.24
